Date,Open,High,Low,Close,Volume,OpenInt
2009-03-11,9.945,9.975,9.798,9.896,39445,0
2009-03-12,9.791,10.175,9.737,10.175,2335,0
2009-03-13,10.166,10.222,10.152,10.191,12292,0
2009-03-16,10.47,10.568,10.47,10.5,1363,0
2009-03-17,10.33,10.545,10.33,10.545,2027,0
2009-03-18,10.406,10.838,10.354,10.838,4688,0
2009-03-19,10.945,11.076,10.916,10.961,3944,0
2009-03-20,10.814,10.854,10.66,10.66,1491,0
2009-03-23,11.023,11.176,11.023,11.176,3804,0
2009-03-24,11.093,11.264,11.062,11.085,4882,0
2009-03-25,11.202,11.202,10.923,11.07,6026,0
2009-03-26,11.291,11.291,11.248,11.271,2698,0
2009-03-27,11.001,11.001,10.969,10.969,1559,0
2009-03-30,10.445,10.477,10.429,10.461,787,0
2009-03-31,10.699,10.977,10.699,10.952,6224,0
2009-04-01,10.786,11.053,10.786,11.046,2007,0
2009-04-02,11.64,11.787,11.64,11.725,10200,0
2009-04-03,11.607,11.607,11.564,11.564,2852,0
2009-04-06,11.324,11.324,11.316,11.316,1430,0
2009-04-07,11.11,11.11,11.11,11.11,972,0
2009-04-08,11.168,11.202,11.168,11.176,2775,0
2009-04-09,11.408,11.494,11.363,11.494,8618,0
2009-04-13,11.426,11.793,11.426,11.71,1651,0
2009-04-14,11.501,11.556,11.464,11.526,7267,0
2009-04-15,11.426,11.564,11.426,11.564,1167,0
2009-04-16,11.81,11.918,11.81,11.918,1687,0
2009-04-17,11.417,11.84,11.417,11.793,45226,0
2009-04-20,11.649,11.649,11.125,11.257,1047,0
2009-04-21,11.455,11.455,11.455,11.455,389,0
2009-04-22,11.239,11.257,11.231,11.231,893,0
2009-04-24,11.865,11.946,11.865,11.91,5580,0
2009-04-27,11.718,11.918,11.71,11.71,7137,0
2009-04-28,11.547,11.78,11.547,11.78,14140,0
2009-04-29,12.001,12.126,12.001,12.109,1622,0
2009-04-30,12.264,12.264,12.049,12.055,5173,0
2009-05-01,12.15,12.318,12.15,12.318,3114,0
2009-05-04,12.512,12.705,12.387,12.705,5696,0
2009-05-05,12.681,12.697,12.55,12.581,999,0
2009-05-06,12.85,12.973,12.697,12.89,3929,0
2009-05-07,12.89,13.029,12.726,12.726,4124,0
2009-05-08,13.104,13.452,13.104,13.452,2320,0
2009-05-11,12.78,13.037,12.78,12.898,4814,0
2009-05-12,13.182,13.189,13.052,13.052,1870,0
2009-05-13,12.726,12.788,12.605,12.673,4310,0
2009-05-14,12.827,12.827,12.764,12.764,389,0
2009-05-15,12.751,12.842,12.681,12.681,3697,0
2009-05-18,12.95,13.267,12.935,13.267,6711,0
2009-05-19,13.298,13.452,13.298,13.452,5031,0
2009-05-20,13.606,13.614,13.46,13.46,1698,0
2009-05-21,12.796,13.298,12.796,13.204,5786,0
2009-05-22,13.36,13.497,13.36,13.42,4748,0
2009-05-26,13.29,13.684,13.29,13.652,7082,0
2009-05-27,13.669,13.744,13.575,13.575,7387,0
2009-05-28,13.907,13.907,13.513,13.684,3913,0
2009-05-29,13.851,13.851,13.777,13.791,3897,0
2009-06-01,13.697,14.336,13.697,14.324,8119,0
2009-06-02,14.316,14.392,14.316,14.392,10756,0
2009-06-03,13.991,14.013,13.777,13.777,4942,0
2009-06-04,13.829,14.007,13.829,14,1631,0
2009-06-05,14.098,14.098,13.851,13.851,2075,0
2009-06-08,13.714,13.851,13.652,13.851,2982,0
2009-06-09,14.007,14.007,13.876,13.944,2075,0
2009-06-10,14.293,14.293,13.867,13.867,6189,0
2009-06-11,14.184,14.344,14.184,14.336,1046,0
2009-06-12,14.161,14.192,14.069,14.192,3439,0
2009-06-15,13.783,13.799,13.589,13.652,6914,0
2009-06-16,13.829,13.829,13.544,13.583,25680,0
2009-06-17,13.575,13.614,13.413,13.614,1711,0
2009-06-18,13.66,13.66,13.645,13.645,972,0
2009-06-19,13.66,13.66,13.614,13.614,4022,0
2009-06-22,13.267,13.272,13.037,13.037,8432,0
2009-06-23,13.244,13.321,13.244,13.321,2562,0
2009-06-24,13.49,13.49,13.267,13.267,1481,0
2009-06-25,13.044,13.387,13.044,13.387,2815,0
2009-06-29,13.536,13.589,13.468,13.589,6031,0
2009-06-30,13.42,13.42,13.396,13.396,347,0
2009-07-01,13.728,13.783,13.728,13.783,1368,0
2009-07-02,13.281,13.281,13.244,13.253,2348,0
2009-07-06,13.021,13.145,12.935,13.145,6670,0
2009-07-07,13.104,13.104,12.982,12.982,456,0
2009-07-08,12.95,12.95,12.626,12.626,2064,0
2009-07-09,13.044,13.044,13.044,13.044,521,0
2009-07-10,12.751,12.759,12.751,12.759,521,0
2009-07-13,12.882,12.982,12.882,12.973,2169,0
2009-07-14,13.314,13.314,13.145,13.235,3720,0
2009-07-15,13.66,13.768,13.66,13.752,3437,0
2009-07-16,13.884,13.983,13.783,13.907,7023,0
2009-07-17,13.899,13.899,13.836,13.867,4608,0
2009-07-20,14.184,14.238,14.114,14.238,8725,0
2009-07-21,14.246,14.246,14.114,14.114,1813,0
2009-07-22,14.153,14.3,14.153,14.215,2984,0
2009-07-23,14.293,14.608,14.293,14.608,11091,0
2009-07-24,14.569,14.569,14.407,14.56,7654,0
2009-07-27,14.645,14.702,14.554,14.702,10592,0
2009-07-28,14.439,14.554,14.37,14.499,3213,0
2009-07-29,14.499,14.499,14.384,14.384,2399,0
2009-07-30,14.716,14.807,14.686,14.723,17926,0
2009-07-31,14.807,14.917,14.702,14.876,3113,0
2009-08-03,15.078,15.363,15.078,15.325,6329,0
2009-08-04,15.103,15.27,15.103,15.233,4595,0
2009-08-05,15.131,15.139,15.095,15.139,3207,0
2009-08-06,15.233,15.233,15.049,15.049,8952,0
2009-08-07,15.301,15.309,15.177,15.226,11193,0
2009-08-10,15.008,15.087,15.008,15.056,11793,0
2009-08-11,15.056,15.056,15.056,15.056,0,0
2009-08-12,15.069,15.226,15.069,15.148,11280,0
2009-08-13,15.395,15.395,15.226,15.278,6874,0
2009-08-14,15.123,15.123,15.123,15.123,777,0
2009-08-17,14.608,14.645,14.56,14.645,2459,0
2009-08-18,14.653,14.902,14.653,14.902,7145,0
2009-08-19,14.645,15.015,14.645,15.001,6327,0
2009-08-20,15.148,15.21,15.139,15.21,7500,0
2009-08-21,15.523,15.602,15.489,15.602,2075,0
2009-08-24,15.688,15.958,15.55,15.958,22312,0
2009-08-25,15.773,15.773,15.655,15.655,10039,0
2009-08-26,15.508,15.532,15.508,15.532,648,0
2009-08-27,15.664,15.712,15.455,15.712,4562,0
2009-08-28,15.858,15.858,15.81,15.81,1750,0
2009-08-31,15.648,15.664,15.624,15.624,2286,0
2009-09-01,15.386,15.641,15.163,15.171,4734,0
2009-09-02,15.163,15.316,15.163,15.177,3829,0
2009-09-03,15.325,15.333,15.21,15.309,2667,0
2009-09-04,15.38,15.704,15.38,15.697,4196,0
2009-09-08,16.072,16.08,15.909,16.011,9137,0
2009-09-09,16.221,16.248,16.142,16.142,3293,0
2009-09-10,16.188,16.396,16.188,16.351,7551,0
2009-09-11,16.373,16.38,16.328,16.328,4294,0
2009-09-14,16.248,16.328,16.248,16.295,1646,0
2009-09-15,16.31,16.492,16.274,16.492,15262,0
2009-09-16,16.643,16.728,16.634,16.728,2400,0
2009-09-17,16.772,16.772,16.634,16.651,3895,0
2009-09-18,16.566,16.62,16.543,16.566,2533,0
2009-09-21,16.336,16.436,16.336,16.436,2529,0
2009-09-22,16.611,16.665,16.611,16.665,657,0
2009-09-23,16.814,16.814,16.574,16.658,4046,0
2009-09-24,16.492,16.492,16.15,16.24,4354,0
2009-09-25,16.221,16.221,16.113,16.172,2382,0
2009-09-28,16.113,16.38,16.113,16.38,8652,0
2009-09-29,16.396,16.396,16.351,16.351,1261,0
2009-09-30,16.412,16.412,16.15,16.351,2084,0
2009-10-01,16.158,16.158,15.858,15.858,1331,0
2009-10-02,15.572,15.718,15.489,15.718,7816,0
2009-10-05,15.718,15.895,15.718,15.895,3552,0
2009-10-06,16.134,16.274,16.134,16.213,3482,0
2009-10-07,16.197,16.197,16.15,16.172,1622,0
2009-10-08,16.412,16.421,16.412,16.421,3347,0
2009-10-09,16.386,16.386,16.328,16.365,5502,0
2009-10-12,16.611,16.611,16.474,16.474,4128,0
2009-10-13,16.412,16.527,16.412,16.527,4964,0
2009-10-14,16.822,16.951,16.822,16.951,2529,0
2009-10-15,16.937,16.982,16.937,16.982,960,0
2009-10-16,16.836,16.836,16.781,16.781,888,0
2009-10-19,16.982,17.182,16.982,17.182,10301,0
2009-10-20,17.165,17.165,16.89,16.991,3391,0
2009-10-21,17.165,17.213,16.991,16.991,4159,0
2009-10-22,16.991,17.174,16.903,17.174,1660,0
2009-10-23,16.912,16.974,16.827,16.827,2419,0
2009-10-26,16.903,16.974,16.483,16.551,3306,0
2009-10-27,16.704,16.704,16.359,16.504,7937,0
2009-10-28,16.38,16.38,16.057,16.072,8937,0
2009-10-29,16.396,16.527,16.396,16.519,2724,0
2009-10-30,16.396,16.421,15.996,16.011,7812,0
2009-11-02,16.057,16.289,15.941,16.072,3231,0
2009-11-03,15.804,16.027,15.788,16.027,3645,0
2009-11-04,16.257,16.351,16.188,16.188,3445,0
2009-11-05,16.465,16.465,16.465,16.465,481,0
2009-11-06,16.301,16.351,16.301,16.351,1687,0
2009-11-09,16.852,16.937,16.852,16.921,5673,0
2009-11-10,16.903,16.944,16.822,16.912,17744,0
2009-11-11,17.044,17.051,16.897,16.944,5968,0
2009-11-12,16.944,16.944,16.764,16.764,4454,0
2009-11-13,16.827,16.991,16.827,16.967,6620,0
2009-11-16,17.182,17.298,17.182,17.253,2575,0
2009-11-17,17.067,17.067,17.067,17.067,131,0
2009-11-18,17.305,17.305,17.174,17.182,8934,0
2009-11-19,16.827,16.903,16.827,16.903,1297,0
2009-11-20,16.704,16.764,16.651,16.764,1888,0
2009-11-23,17.174,17.207,17.058,17.067,1589,0
2009-11-24,17.058,17.058,16.958,17.036,2912,0
2009-11-25,17.081,17.182,17.058,17.182,2106,0
2009-11-27,16.386,16.713,16.38,16.713,5060,0
2009-11-30,16.543,16.627,16.38,16.483,4214,0
2009-12-01,17.019,17.027,16.958,16.967,3144,0
2009-12-02,17.013,17.051,16.929,16.967,3342,0
2009-12-03,16.991,17.006,16.844,16.844,3436,0
2009-12-04,17.122,17.138,16.89,16.897,2384,0
2009-12-07,16.89,16.89,16.89,16.89,259,0
2009-12-08,16.497,16.497,16.365,16.365,7382,0
2009-12-09,16.221,16.343,16.165,16.343,2819,0
2009-12-11,16.359,16.386,16.359,16.386,521,0
2009-12-14,16.543,16.543,16.504,16.527,4705,0
2009-12-15,16.396,16.396,16.396,16.396,262,0
2009-12-16,16.627,16.627,16.582,16.582,457,0
2009-12-17,16.319,16.319,16.15,16.24,6366,0
2009-12-18,16.041,16.072,15.78,15.895,8051,0
2009-12-21,16.097,16.104,16.011,16.104,5816,0
2009-12-22,16.266,16.266,16.142,16.188,2568,0
2009-12-23,16.359,16.386,16.295,16.295,7057,0
2009-12-24,16.412,16.474,16.373,16.396,8904,0
2009-12-28,16.543,16.543,16.421,16.421,3368,0
2009-12-29,16.611,16.611,16.474,16.492,2887,0
2009-12-30,16.373,16.373,16.336,16.373,3419,0
2009-12-31,16.519,16.519,16.428,16.428,13044,0
2010-01-04,16.689,16.836,16.689,16.751,5220,0
2010-01-05,16.72,16.772,16.695,16.695,4476,0
2010-01-06,16.627,16.805,16.627,16.744,3289,0
2010-01-07,16.682,16.695,16.682,16.695,328,0
2010-01-08,16.737,16.764,16.728,16.764,2238,0
2010-01-11,16.982,16.982,16.912,16.921,10112,0
2010-01-12,16.704,16.798,16.682,16.689,5972,0
2010-01-13,16.852,16.852,16.737,16.836,3042,0
2010-01-14,16.912,16.929,16.883,16.883,2018,0
2010-01-15,16.704,16.737,16.611,16.611,2550,0
2010-01-19,16.62,16.772,16.611,16.772,739,0
2010-01-20,16.456,16.483,16.266,16.266,2635,0
2010-01-21,16.31,16.31,15.941,16.004,5866,0
2010-01-22,15.819,15.834,15.585,15.594,5939,0
2010-01-25,15.858,15.858,15.788,15.827,2136,0
2010-01-26,15.609,15.858,15.609,15.841,11109,0
2010-01-27,15.679,15.679,15.585,15.594,4445,0
2010-01-28,15.44,15.502,15.395,15.472,4897,0
2010-01-29,15.472,15.55,15.24,15.24,5085,0
2010-02-01,15.425,15.523,15.41,15.489,5164,0
2010-02-02,15.673,15.765,15.673,15.765,7072,0
2010-02-03,15.633,15.704,15.578,15.585,4388,0
2010-02-04,15.341,15.341,14.97,14.97,13128,0
2010-02-05,14.793,14.793,14.407,14.73,24421,0
2010-02-08,14.678,14.825,14.56,14.624,2041,0
2010-02-09,14.876,15.04,14.876,14.976,2415,0
2010-02-10,14.902,14.917,14.816,14.816,788,0
2010-02-11,14.793,15.056,14.747,15.008,21012,0
2010-02-12,14.763,14.955,14.747,14.955,11071,0
2010-02-16,15.131,15.301,15.069,15.292,8920,0
2010-02-17,15.363,15.363,15.249,15.249,1297,0
2010-02-18,15.341,15.355,15.309,15.333,2074,0
2010-02-19,15.177,15.372,15.177,15.372,3938,0
2010-02-22,15.448,15.448,15.341,15.363,35460,0
2010-02-23,15.24,15.249,15.064,15.087,8831,0
2010-02-24,15.109,15.278,15.109,15.163,17233,0
2010-02-25,14.832,14.94,14.825,14.94,19194,0
2010-02-26,14.962,15.192,14.925,15.192,2503,0
2010-03-01,15.123,15.192,15.064,15.184,3392,0
2010-03-02,15.264,15.355,15.24,15.301,3554,0
2010-03-03,15.508,15.664,15.481,15.572,81758,0
2010-03-04,15.673,15.673,15.495,15.572,22861,0
2010-03-05,15.718,15.895,15.594,15.888,8928,0
2010-03-08,15.901,15.901,15.804,15.863,11153,0
2010-03-09,15.679,15.849,15.641,15.804,9759,0
2010-03-10,15.81,15.941,15.804,15.881,11386,0
2010-03-11,15.834,15.909,15.773,15.909,3101,0
2010-03-12,16.049,16.057,16.004,16.011,4555,0
2010-03-15,15.965,15.965,15.788,15.841,11287,0
2010-03-16,15.988,16.125,15.941,16.125,6142,0
2010-03-17,16.232,16.31,16.197,16.31,22207,0
2010-03-18,16.227,16.227,16.104,16.142,4621,0
2010-03-19,16.097,16.097,15.863,15.933,6225,0
2010-03-22,15.732,15.996,15.688,15.949,5601,0
2010-03-23,16.049,16.072,15.926,16.064,2248,0
2010-03-24,15.827,15.841,15.765,15.819,19581,0
2010-03-25,15.941,16.004,15.841,15.841,6242,0
2010-03-26,15.988,16.011,15.895,15.901,5583,0
2010-03-29,16.019,16.049,16.019,16.041,3349,0
2010-03-30,16.15,16.15,15.996,16.011,2335,0
2010-03-31,16.004,16.134,15.98,16.134,2767,0
2010-04-01,16.343,16.343,16.336,16.336,4893,0
2010-04-05,16.412,16.497,16.404,16.474,3651,0
2010-04-06,16.227,16.38,16.227,16.373,6847,0
2010-04-07,16.227,16.266,16.227,16.227,2191,0
2010-04-08,16.057,16.205,15.941,16.172,7245,0
2010-04-09,16.248,16.483,16.248,16.448,15184,0
2010-04-12,16.543,16.551,16.504,16.504,4318,0
2010-04-13,16.611,16.611,16.474,16.543,2075,0
2010-04-14,16.627,16.72,16.627,16.72,814,0
2010-04-15,16.695,16.781,16.695,16.695,9235,0
2010-04-16,16.38,16.38,16.365,16.365,777,0
2010-04-19,16.181,16.266,16.097,16.266,5290,0
2010-04-20,16.511,16.511,16.465,16.483,3209,0
2010-04-21,16.386,16.386,16.295,16.295,1417,0
2010-04-22,16.049,16.097,15.926,16.097,6874,0
2010-04-23,16.125,16.226,16.119,16.226,4151,0
2010-04-26,16.274,16.295,16.205,16.205,2555,0
2010-04-27,15.917,15.996,15.572,15.572,16783,0
2010-04-28,15.641,15.641,15.41,15.523,19820,0
2010-04-29,15.679,15.697,15.679,15.697,2529,0
2010-04-30,15.697,15.697,15.495,15.495,1837,0
2010-05-03,15.502,15.508,15.417,15.508,3215,0
2010-05-04,15.095,15.095,14.868,14.933,11437,0
2010-05-05,14.585,14.778,14.462,14.686,13470,0
2010-05-06,14.554,14.554,11.588,13.72,18022,0
2010-05-07,13.944,14.06,13.629,13.851,48241,0
2010-05-10,15.049,15.049,14.702,14.754,11957,0
2010-05-11,14.515,14.778,14.423,14.678,6852,0
2010-05-12,14.702,14.807,14.702,14.807,5589,0
2010-05-13,14.653,14.702,14.56,14.616,4002,0
2010-05-14,14.336,14.336,14.022,14.13,71933,0
2010-05-17,14.107,14.184,13.783,14.077,23714,0
2010-05-18,14.206,14.206,13.807,13.876,2504,0
2010-05-19,13.752,13.899,13.705,13.876,13842,0
2010-05-20,13.46,13.606,13.336,13.468,9021,0
2010-05-21,13.375,13.684,13.227,13.62,6348,0
2010-05-24,13.544,13.589,13.382,13.413,3801,0
2010-05-25,13.096,13.427,12.95,13.427,12977,0
2010-05-26,13.427,13.468,13.145,13.244,10960,0
2010-05-27,13.629,13.899,13.629,13.899,15054,0
2010-05-28,13.876,13.938,13.697,13.728,8824,0
2010-06-01,13.436,13.76,13.436,13.49,15624,0
2010-06-02,13.536,13.851,13.536,13.851,4151,0
2010-06-03,13.983,13.983,13.843,13.907,4076,0
2010-06-04,13.536,13.606,13.298,13.298,11774,0
2010-06-07,13.375,13.375,13.096,13.096,18217,0
2010-06-08,13.127,13.235,13.052,13.235,5303,0
2010-06-09,13.368,13.477,13.104,13.112,7129,0
2010-06-10,13.645,13.684,13.637,13.66,14216,0
2010-06-11,13.697,13.807,13.697,13.783,2283,0
2010-06-14,14.077,14.077,13.876,13.876,9316,0
2010-06-15,14.13,14.353,14.13,14.353,8026,0
2010-06-16,14.167,14.284,14.167,14.284,1310,0
2010-06-17,14.353,14.353,14.215,14.308,8974,0
2010-06-18,14.136,14.167,14.136,14.153,6483,0
2010-06-21,14.27,14.27,13.969,14.03,6513,0
2010-06-22,13.983,14.047,13.867,13.867,1946,0
2010-06-23,13.922,13.922,13.851,13.907,5358,0
2010-06-24,13.714,13.777,13.677,13.677,5243,0
2010-06-25,13.614,13.692,13.49,13.637,6561,0
2010-06-28,13.728,13.728,13.645,13.645,350,0
2010-06-29,13.375,13.375,13.197,13.227,9414,0
2010-06-30,13.338,13.338,13.181,13.181,4614,0
2010-07-01,13.272,13.272,13.166,13.227,4606,0
2010-07-02,13.22,13.272,13.197,13.272,4882,0
2010-07-06,13.528,13.589,13.396,13.482,18628,0
2010-07-07,13.637,13.922,13.637,13.922,7065,0
2010-07-08,14,14.107,13.952,14.107,3660,0
2010-07-09,14.03,14.136,14.03,14.136,1063,0
2010-07-12,14.098,14.136,14.077,14.13,5817,0
2010-07-13,14.423,14.484,14.415,14.484,4190,0
2010-07-14,14.462,14.554,14.462,14.492,6249,0
2010-07-15,14.476,14.678,14.476,14.678,5014,0
2010-07-16,14.492,14.492,14.222,14.222,13460,0
2010-07-19,14.344,14.344,14.192,14.3,13815,0
2010-07-20,14.039,14.145,13.977,14.145,31743,0
2010-07-21,14.316,14.378,14.083,14.083,3171,0
2010-07-22,14.432,14.593,14.432,14.593,2113,0
2010-07-23,14.645,14.67,14.645,14.67,910,0
2010-07-26,14.694,14.807,14.694,14.799,2205,0
2010-07-27,15.008,15.008,14.917,14.992,5724,0
2010-07-28,14.949,14.949,14.832,14.84,2781,0
2010-07-29,15.049,15.049,14.84,14.933,4227,0
2010-07-30,14.778,14.94,14.778,14.832,1435,0
2010-08-02,15.264,15.455,15.264,15.455,6163,0
2010-08-03,15.44,15.489,15.44,15.472,788,0
2010-08-04,15.489,15.495,15.402,15.481,1813,0
2010-08-05,15.455,15.495,15.448,15.489,2110,0
2010-08-06,15.425,15.502,15.372,15.502,1297,0
2010-08-09,15.559,15.609,15.532,15.609,1789,0
2010-08-10,15.372,15.523,15.201,15.523,7771,0
2010-08-11,15.015,15.015,14.793,14.793,5501,0
2010-08-12,14.645,14.799,14.645,14.799,1046,0
2010-08-13,14.793,14.793,14.793,14.793,699,0
2010-08-16,14.716,14.832,14.716,14.778,1223,0
2010-08-17,14.985,15.008,14.955,14.962,4026,0
2010-08-18,14.933,15.001,14.894,14.985,1296,0
2010-08-19,14.632,14.632,14.632,14.632,1297,0
2010-08-20,14.468,14.515,14.392,14.515,9995,0
2010-08-23,14.531,14.554,14.499,14.499,2782,0
2010-08-24,14.23,14.246,14.089,14.199,7324,0
2010-08-25,14.022,14.13,13.991,14.077,11649,0
2010-08-26,14.37,14.37,14.161,14.206,9598,0
2010-08-27,14.432,14.446,14.432,14.446,727,0
2010-08-30,14.407,14.407,14.324,14.331,1743,0
2010-08-31,14.295,14.373,14.295,14.326,12439,0
2010-09-01,14.763,14.84,14.763,14.799,4602,0
2010-09-02,14.816,14.902,14.816,14.885,11934,0
2010-09-03,15.056,15.056,15.056,15.056,131,0
2010-09-07,14.868,14.868,14.847,14.847,680,0
2010-09-08,14.933,15.069,14.933,15.069,2094,0
2010-09-10,15.148,15.184,15.123,15.184,910,0
2010-09-13,15.372,15.402,15.372,15.402,453,0
2010-09-14,15.301,15.578,15.301,15.578,5247,0
2010-09-15,15.508,15.523,15.508,15.523,777,0
2010-09-16,15.508,15.541,15.455,15.532,2103,0
2010-09-17,15.455,15.455,15.301,15.301,1384,0
2010-09-20,15.514,15.594,15.514,15.594,1171,0
2010-09-21,15.609,15.609,15.572,15.572,358,0
2010-09-22,15.523,15.523,15.523,15.523,2139,0
2010-09-23,15.425,15.495,15.38,15.38,3890,0
2010-09-24,15.712,15.78,15.679,15.78,2013,0
2010-09-27,15.804,15.804,15.648,15.688,4816,0
2010-09-28,15.609,15.664,15.594,15.664,3754,0
2010-09-29,15.641,15.704,15.602,15.648,9148,0
2010-09-30,15.808,15.833,15.6,15.6,2984,0
2010-10-01,15.704,15.78,15.704,15.78,1034,0
2010-10-04,15.732,15.747,15.55,15.578,26049,0
2010-10-05,15.858,16.019,15.858,16.019,10912,0
2010-10-06,16.088,16.125,16.057,16.057,6224,0
2010-10-07,16.213,16.213,16.011,16.027,4689,0
2010-10-08,16.097,16.142,16.097,16.134,2205,0
2010-10-11,16.134,16.15,16.113,16.113,2289,0
2010-10-12,16.034,16.119,15.888,16.119,2272,0
2010-10-13,16.289,16.448,16.289,16.38,2398,0
2010-10-14,16.365,16.38,16.365,16.38,660,0
2010-10-15,16.474,16.474,16.343,16.365,1891,0
2010-10-18,16.38,16.483,16.38,16.456,16294,0
2010-10-19,16.15,16.172,15.941,15.988,8946,0
2010-10-20,16.24,16.404,16.24,16.351,4294,0
2010-10-21,16.412,16.412,16.221,16.232,3130,0
2010-10-22,16.227,16.227,16.227,16.227,3010,0
2010-10-25,16.373,16.373,16.295,16.301,10102,0
2010-10-26,16.08,16.188,16.08,16.181,535,0
2010-10-27,16.064,16.064,15.996,16.004,1682,0
2010-10-28,16.205,16.205,16.134,16.197,2139,0
2010-10-29,16.226,16.226,16.187,16.187,1625,0
2010-11-01,16.266,16.266,16.181,16.205,4171,0
2010-11-02,16.511,16.511,16.351,16.396,3186,0
2010-11-03,16.492,16.497,16.365,16.497,2239,0
2010-11-04,16.798,16.859,16.798,16.822,2573,0
2010-11-05,16.805,16.805,16.689,16.744,9415,0
2010-11-08,16.535,16.611,16.535,16.611,3919,0
2010-11-09,16.62,16.62,16.483,16.483,5289,0
2010-11-10,16.38,16.38,16.38,16.38,131,0
2010-11-11,16.343,16.365,16.343,16.351,2229,0
2010-11-15,16.386,16.386,16.205,16.205,2075,0
2010-11-16,15.888,15.888,15.739,15.739,653,0
2010-11-17,15.926,15.941,15.834,15.834,1764,0
2010-11-18,16.232,16.257,16.232,16.257,802,0
2010-11-19,16.113,16.158,15.988,16.158,2400,0
2010-11-22,15.965,16.034,15.827,16.004,7502,0
2010-11-23,15.633,15.633,15.495,15.508,3812,0
2010-11-24,15.541,15.618,15.541,15.609,6107,0
2010-11-26,15.372,15.372,15.372,15.372,2593,0
2010-11-29,15.131,15.184,15.024,15.184,3175,0
2010-11-30,14.881,15.006,14.881,14.945,6483,0
2010-12-01,15.264,15.372,15.264,15.372,3058,0
2010-12-02,15.55,15.641,15.55,15.641,1103,0
2010-12-03,15.718,15.841,15.718,15.841,4489,0
2010-12-06,15.688,15.773,15.688,15.773,2400,0
2010-12-07,16.019,16.019,15.895,15.895,739,0
2010-12-08,15.827,15.849,15.827,15.849,9455,0
2010-12-09,15.888,15.965,15.888,15.965,831,0
2010-12-10,15.958,16.011,15.958,16.011,2681,0
2010-12-13,16.181,16.227,16.181,16.227,2508,0
2010-12-14,16.205,16.205,16.197,16.197,2593,0
2010-12-15,16.158,16.158,16.034,16.041,3375,0
2010-12-16,16.041,16.119,16.041,16.088,3172,0
2010-12-17,15.834,15.834,15.712,15.788,4408,0
2010-12-20,15.849,15.858,15.765,15.804,1589,0
2010-12-21,15.98,15.98,15.901,15.901,4754,0
2010-12-22,15.949,15.949,15.872,15.917,7914,0
2010-12-23,15.881,15.958,15.872,15.958,6767,0
2010-12-27,15.747,15.872,15.747,15.863,10644,0
2010-12-28,15.901,15.901,15.858,15.901,4970,0
2010-12-29,15.955,16.017,15.947,16.017,7771,0
2010-12-30,15.899,15.977,15.867,15.947,13146,0
2010-12-31,15.879,16.047,15.879,16.047,2630,0
2011-01-03,16.142,16.188,16.134,16.172,6980,0
2011-01-04,16.281,16.289,16.15,16.172,1813,0
2011-01-05,15.909,16.134,15.909,16.134,1238,0
2011-01-06,16.227,16.227,15.988,16.004,3422,0
2011-01-07,16.004,16.004,15.863,15.901,6596,0
2011-01-10,15.795,15.881,15.697,15.881,9817,0
2011-01-11,15.949,15.98,15.917,15.98,9156,0
2011-01-12,16.232,16.421,16.232,16.421,19637,0
2011-01-13,16.566,16.611,16.551,16.551,5686,0
2011-01-14,16.535,16.643,16.519,16.643,6633,0
2011-01-18,16.764,16.827,16.758,16.798,5053,0
2011-01-19,16.875,16.875,16.611,16.611,41567,0
2011-01-20,16.527,16.527,16.365,16.504,5051,0
2011-01-21,16.704,16.758,16.704,16.72,1522,0
2011-01-24,16.674,16.883,16.674,16.859,1309,0
2011-01-25,16.728,16.79,16.695,16.79,2384,0
2011-01-26,16.921,16.921,16.912,16.912,1478,0
2011-01-27,17.019,17.019,16.958,16.999,655,0
2011-01-28,16.903,16.903,16.588,16.588,6788,0
2011-01-31,16.703,16.818,16.703,16.774,5702,0
2011-02-01,16.982,17.182,16.982,17.182,3143,0
2011-02-02,17.174,17.237,17.174,17.213,2297,0
2011-02-03,17.089,17.089,17.044,17.081,784,0
2011-02-04,17.036,17.067,16.974,17.067,1191,0
2011-02-07,17.165,17.182,17.146,17.146,1569,0
2011-02-08,17.221,17.305,17.213,17.276,2353,0
2011-02-09,17.268,17.344,17.253,17.253,5106,0
2011-02-10,17.051,17.16,16.999,17.13,4283,0
2011-02-11,17.013,17.089,17.013,17.089,1034,0
2011-02-14,16.951,17.089,16.951,17.044,31645,0
2011-02-15,17.089,17.138,17.089,17.138,1732,0
2011-02-16,17.207,17.289,17.207,17.289,1880,0
2011-02-17,17.42,17.429,17.42,17.429,1137,0
2011-02-18,17.446,17.477,17.398,17.477,2452,0
2011-02-22,17.081,17.207,17.027,17.027,8251,0
2011-02-23,17.122,17.122,17.006,17.058,1577,0
2011-02-24,17.044,17.044,16.951,17.036,1209,0
2011-02-25,17.146,17.221,17.146,17.221,9138,0
2011-02-28,17.374,17.374,17.293,17.325,2424,0
2011-03-01,17.147,17.147,17.124,17.124,1061,0
2011-03-02,17.209,17.231,17.191,17.231,4467,0
2011-03-03,17.362,17.485,17.362,17.485,14746,0
2011-03-04,17.42,17.42,17.305,17.305,6286,0
2011-03-07,17.413,17.668,17.16,17.207,2018,0
2011-03-08,17.207,17.207,17.113,17.182,461,0
2011-03-09,17.174,17.198,17.122,17.154,7473,0
2011-03-10,16.815,16.86,16.729,16.729,7001,0
2011-03-11,16.659,16.837,16.659,16.828,3231,0
